amount,balance,currency,hour,description,recentTxCount,isFraud
133.49,4904.31,RON,18,subscription,1,0
40.23,2809.14,RON,18,bills,3,0
145.75,2772.49,RON,11,bills,1,0
12.65,1714.78,RON,13,bills,2,0
79.11,4493.09,RON,7,subscription,0,0
750.89,3559.83,RON,17,shopping,0,0
187.3,4415.46,RON,19,bills,1,0
121.73,5893.65,RON,20,subscription,0,0
366.89,5445.85,RON,6,shopping,0,0
225.78,3400.45,RON,9,bills,2,0
110.51,4171.58,RON,13,payment,3,0
229.46,3189.68,EUR,7,transfer,3,0
134.9,4445.93,RON,9,bills,1,0
566.8,5757.74,RON,10,bills,2,0
5004.86,392.8,EUR,1,bonus,5,1
482.53,3976.53,RON,15,payment,1,0
78.37,4466.02,RON,11,payment,5,0
751.2,3797.83,RON,20,transfer,4,0
449.55,5091.45,RON,8,bills,3,0
4986.88,3822.61,USD,4,lottery,9,1
60.79,3643.4,EUR,9,subscription,1,0
127.94,5883.62,RON,8,bills,4,0
45.41,4771.88,EUR,19,subscription,3,0
136.77,5076.98,RON,6,transfer,1,0
42.2,5533.42,EUR,7,payment,2,0
220.23,5443.1,RON,6,payment,5,0
25.54,7443.38,RON,19,transfer,0,0
161.89,5210.85,RON,14,transfer,2,0
144.94,6508.02,RON,17,transfer,2,0
227.32,4750.16,EUR,15,payment,2,0
29.5,6011.62,EUR,12,transfer,1,0
4715.04,2706.84,EUR,4,lottery,7,1
37.61,2790.37,EUR,9,bills,6,0
98.39,4396.08,RON,16,bills,2,0
206.81,2517.95,EUR,11,bills,3,0
223.72,5003.98,RON,14,subscription,6,0
63.03,5822.93,RON,12,transfer,1,0
297.05,4235.17,USD,15,payment,1,0
97.84,3662.21,RON,14,bills,3,0
438.66,5454.41,EUR,18,bills,0,0
5.01,6305.11,EUR,7,subscription,3,0
207.63,3667.19,RON,21,shopping,1,0
43.88,2858.27,EUR,13,payment,0,0
30.92,6260.71,RON,18,payment,0,0
35.56,2102.25,RON,6,subscription,3,0
142.27,5682.35,RON,18,bills,2,0
21.5,3588.22,RON,8,bills,5,0
124.0,3744.5,RON,9,bills,2,0
63.05,7248.74,RON,6,payment,2,0
492.91,6611.21,EUR,7,bills,1,0
134.23,4418.64,RON,19,transfer,1,0
83.82,5113.56,RON,7,transfer,1,0
128.11,2126.07,EUR,17,bills,2,0
209.19,3537.37,RON,9,transfer,7,0
90.49,3803.06,EUR,20,transfer,3,0
3374.09,2709.64,EUR,0,urgent transfer,6,1
62.81,3482.79,EUR,12,payment,3,0
357.83,1721.19,USD,7,transfer,2,0
132.67,5274.04,RON,16,bills,6,0
332.13,6831.81,RON,14,shopping,0,0
227.29,3885.83,RON,14,bills,0,0
551.9,3228.8,RON,15,shopping,4,0
165.57,4467.6,EUR,21,payment,2,0
409.27,4995.8,EUR,9,transfer,1,0
204.47,4313.21,EUR,20,payment,0,0
5444.4,1625.46,USD,2,crypto,7,1
21.42,5192.95,EUR,17,payment,1,0
45.39,6349.04,EUR,19,payment,4,0
4109.84,1316.07,USD,0,bonus,6,1
19.92,4610.2,RON,17,transfer,3,0
94.44,5159.45,RON,12,payment,4,0
13.77,5171.3,RON,10,shopping,3,0
472.12,5293.8,RON,11,shopping,0,0
4542.77,2878.48,EUR,2,unknown,7,1
277.23,4536.04,EUR,12,shopping,3,0
128.04,5384.92,RON,8,subscription,1,0
882.37,5702.26,RON,7,bills,2,0
78.41,5664.41,USD,21,subscription,2,0
425.34,5694.16,RON,14,payment,4,0
111.69,1825.24,RON,7,subscription,2,0
72.63,5171.54,EUR,21,shopping,5,0
136.65,6126.26,EUR,12,shopping,1,0
215.59,8128.25,EUR,14,subscription,1,0
6.69,6799.62,RON,6,bills,4,0
65.29,3034.4,USD,20,transfer,4,0
67.33,3849.11,EUR,15,transfer,0,0
70.32,5012.98,RON,10,shopping,2,0
543.51,3301.15,RON,14,transfer,1,0
342.22,6514.8,RON,13,transfer,2,0
159.4,4752.29,RON,19,subscription,3,0
165.71,2159.08,RON,7,shopping,0,0
23.16,8124.93,RON,11,transfer,3,0
469.91,4736.43,RON,14,bills,3,0
90.58,3470.57,RON,13,payment,3,0
4760.42,3707.97,EUR,1,urgent transfer,7,1
293.38,8264.55,EUR,19,transfer,1,0
19.02,6503.95,RON,7,transfer,3,0
677.58,5872.98,RON,12,bills,3,0
90.92,2036.65,RON,19,payment,4,0
590.29,5679.76,EUR,17,bills,5,0
359.91,2840.97,RON,10,subscription,1,0
31.92,6873.19,RON,15,payment,4,0
366.05,2055.58,RON,11,subscription,0,0
5470.03,2704.72,USD,0,unknown,9,1
85.96,5609.78,RON,21,bills,4,0
710.57,5007.75,RON,21,subscription,3,0
18.79,7134.3,RON,13,shopping,1,0
54.57,7323.29,RON,21,payment,0,0
475.86,5595.67,RON,19,shopping,1,0
459.35,5567.75,USD,17,transfer,2,0
103.46,3363.27,RON,18,transfer,2,0
47.23,4507.95,EUR,9,transfer,2,0
176.25,6390.07,EUR,18,shopping,2,0
218.19,6122.53,RON,16,bills,4,0
211.38,3883.42,RON,16,bills,5,0
298.77,5362.7,USD,11,bills,1,0
16.99,4727.26,RON,12,payment,4,0
43.63,7649.11,USD,20,shopping,1,0
59.1,332.94,RON,15,bills,0,0
751.44,5244.06,USD,10,shopping,1,0
6248.35,1906.15,USD,1,crypto,6,1
144.07,6748.92,EUR,9,payment,0,0
508.59,2917.25,RON,19,bills,1,0
4.76,4661.7,RON,11,bills,0,0
79.1,6103.18,RON,14,transfer,1,0
5.21,4898.58,RON,8,payment,0,0
46.06,2859.02,RON,18,subscription,5,0
15.48,6011.04,EUR,15,subscription,2,0
329.97,3940.71,RON,11,payment,3,0
104.92,6718.32,RON,13,shopping,1,0
151.3,4628.17,RON,10,shopping,3,0
46.91,7648.01,RON,11,shopping,3,0
158.59,6536.4,USD,9,payment,3,0
113.47,5352.4,RON,11,payment,1,0
167.42,6716.62,RON,21,subscription,1,0
82.32,4751.31,EUR,21,subscription,5,0
14.44,3971.58,RON,20,payment,2,0
133.87,4400.87,RON,15,transfer,1,0
40.54,4626.32,RON,20,transfer,9,0
704.37,5963.07,USD,19,subscription,0,0
251.35,3996.78,EUR,13,transfer,1,0
235.38,5298.46,RON,6,subscription,1,0
105.65,5066.05,EUR,7,payment,1,0
118.53,4491.29,RON,7,shopping,4,0
131.12,5830.83,RON,18,bills,1,0
524.12,5250.7,EUR,17,bills,1,0
42.48,5664.3,EUR,9,subscription,0,0
9.16,4988.69,RON,6,shopping,3,0
297.29,5091.63,RON,13,payment,2,0
747.63,3143.16,RON,18,bills,1,0
21.46,2445.64,EUR,10,bills,3,0
265.87,5154.36,RON,17,shopping,3,0
18.49,4775.65,RON,16,shopping,2,0
331.58,5643.89,RON,6,transfer,3,0
400.96,3975.98,RON,6,payment,5,0
57.95,6269.25,RON,17,subscription,2,0
5643.6,2187.51,EUR,0,lottery,7,1
133.78,3744.7,RON,8,payment,2,0
29.75,2405.64,RON,10,transfer,2,0
90.11,3142.49,USD,7,subscription,4,0
139.83,4711.58,RON,15,bills,1,0
101.61,6628.42,RON,7,shopping,3,0
135.39,5650.94,RON,19,bills,3,0
43.61,5074.0,RON,16,subscription,1,0
129.7,326.19,RON,18,payment,2,0
233.4,7192.8,RON,15,subscription,3,0
130.38,4988.58,RON,14,payment,1,0
463.41,4440.92,RON,21,subscription,2,0
88.44,5633.99,RON,11,bills,1,0
109.89,4295.53,RON,21,subscription,3,0
145.43,5631.04,RON,17,subscription,4,0
203.22,4866.37,RON,19,subscription,1,0
142.12,5745.64,RON,8,transfer,2,0
980.03,4666.15,RON,6,transfer,3,0
345.33,7921.68,RON,12,shopping,2,0
188.05,4858.68,RON,20,subscription,1,0
197.27,4720.66,RON,7,bills,1,0
353.31,3740.51,USD,10,subscription,0,0
151.74,3820.19,RON,17,shopping,3,0
163.45,3980.65,RON,7,subscription,4,0
57.37,6814.18,USD,10,transfer,0,0
6033.08,879.02,EUR,2,lottery,4,1
349.98,5250.58,RON,14,shopping,0,0
133.11,3621.71,EUR,8,payment,1,0
4709.45,2367.01,EUR,2,lottery,5,1
54.12,1883.16,EUR,17,transfer,3,0
62.75,6152.99,RON,11,subscription,1,0
5896.8,2465.75,EUR,1,unknown,3,1
154.96,5734.21,EUR,20,subscription,0,0
182.29,5803.87,RON,10,subscription,1,0
54.81,3705.56,RON,17,transfer,4,0
273.51,6610.61,RON,20,payment,6,0
253.9,5687.59,RON,12,payment,3,0
5.46,2633.63,RON,21,transfer,2,0
268.12,8117.01,USD,14,transfer,2,0
269.54,5442.93,RON,16,subscription,0,0
53.68,3392.37,RON,13,subscription,2,0
45.87,5861.55,RON,11,transfer,0,0
16.45,6830.6,RON,11,bills,0,0
333.64,5487.76,RON,18,transfer,2,0
43.77,4881.58,RON,20,transfer,0,0
10.48,986.71,RON,8,transfer,2,0
44.01,5617.86,RON,10,shopping,1,0
197.3,5977.85,EUR,8,transfer,5,0
82.21,6005.31,RON,21,transfer,0,0
254.93,5358.06,USD,18,transfer,1,0
274.83,6202.9,EUR,17,shopping,2,0
185.92,5919.26,RON,8,subscription,1,0
201.73,4385.53,EUR,12,subscription,1,0
209.64,3078.52,EUR,12,bills,4,0
80.91,6934.62,USD,6,payment,2,0
581.27,5616.75,RON,6,shopping,0,0
384.13,7956.97,RON,15,payment,2,0
3945.67,2214.63,USD,4,crypto,5,1
135.65,5595.67,RON,17,shopping,1,0
48.95,5824.1,RON,16,subscription,1,0
324.01,1465.1,RON,8,shopping,5,0
45.16,3333.55,USD,6,subscription,2,0
523.73,6998.28,RON,18,shopping,0,0
340.97,3226.18,RON,10,transfer,1,0
1.21,3281.76,RON,21,payment,3,0
257.99,5061.07,EUR,8,bills,1,0
173.7,4831.79,EUR,6,subscription,3,0
18.12,5765.1,RON,19,subscription,2,0
13.15,4113.37,EUR,16,bills,4,0
195.44,7291.68,RON,14,subscription,1,0
46.37,5014.51,EUR,13,transfer,0,0
253.31,4399.83,RON,17,subscription,3,0
31.88,1412.12,RON,16,shopping,0,0
172.33,8166.37,RON,18,subscription,1,0
80.52,6885.83,RON,14,shopping,4,0
5612.48,2642.39,USD,4,crypto,5,1
301.99,6776.46,RON,7,subscription,2,0
9.27,4156.05,RON,11,transfer,1,0
390.64,7322.39,RON,21,subscription,5,0
30.79,7247.65,RON,15,shopping,2,0
413.42,7886.52,EUR,21,subscription,2,0
120.34,5098.32,RON,13,transfer,2,0
14.85,8248.97,RON,7,payment,2,0
106.04,6033.08,USD,11,subscription,1,0
342.46,6835.12,USD,14,payment,1,0
92.0,5076.55,RON,6,payment,3,0
54.2,5408.93,RON,12,transfer,1,0
5668.13,3697.1,EUR,0,unknown,3,1
433.1,3205.66,RON,13,transfer,1,0
113.26,6723.41,EUR,14,bills,2,0
347.02,5884.18,RON,13,subscription,0,0
207.03,4831.58,RON,15,bills,1,0
145.46,3854.38,RON,15,subscription,5,0
48.33,6967.66,RON,6,shopping,2,0
5116.95,2310.74,EUR,3,bonus,6,1
426.1,3000.12,EUR,21,payment,2,0
95.5,2875.71,RON,9,payment,1,0
3935.88,1049.04,EUR,2,crypto,11,1
777.97,5545.16,RON,13,transfer,2,0
117.73,3280.51,RON,6,bills,1,0
68.47,2373.92,RON,14,bills,1,0
72.71,5942.18,RON,10,subscription,1,0
74.12,5731.8,RON,10,payment,1,0
123.5,5506.32,RON,15,transfer,2,0
68.95,3491.71,EUR,19,payment,3,0
282.88,6190.76,RON,20,payment,1,0
101.24,4047.89,RON,11,bills,3,0
51.57,6938.42,RON,8,transfer,3,0
62.92,2238.84,RON,16,subscription,1,0
126.24,5075.18,RON,7,shopping,1,0
39.79,4202.38,RON,6,bills,1,0
91.75,6456.0,RON,17,subscription,2,0
29.87,6001.98,RON,7,subscription,1,0
222.86,4271.87,USD,8,shopping,1,0
315.86,5718.54,RON,15,shopping,3,0
27.3,5754.21,RON,18,shopping,1,0
24.32,3336.32,EUR,16,transfer,4,0
420.67,5508.03,RON,10,subscription,0,0
226.23,3900.03,USD,17,bills,1,0
33.9,5860.73,RON,6,bills,1,0
303.96,6146.63,RON,6,payment,1,0
60.12,3282.63,RON,9,transfer,1,0
29.23,4854.83,RON,8,bills,1,0
96.36,3892.9,RON,17,shopping,4,0
27.86,4712.13,EUR,20,subscription,2,0
166.78,9045.18,RON,15,shopping,3,0
5689.14,1017.41,USD,3,unknown,6,1
307.16,5038.91,RON,10,subscription,4,0
327.87,2584.14,EUR,20,bills,1,0
6084.97,2025.62,USD,0,crypto,6,1
11.86,5416.34,EUR,18,bills,4,0
71.37,5292.57,EUR,17,payment,2,0
12.51,1485.74,RON,12,transfer,6,0
5035.63,2941.82,EUR,2,urgent transfer,7,1
128.67,5200.64,RON,10,bills,2,0
155.91,5075.5,RON,12,subscription,2,0
154.19,5256.38,RON,10,transfer,1,0
514.23,5157.32,EUR,7,subscription,3,0
74.51,4264.57,RON,19,shopping,0,0
348.23,4673.09,RON,10,shopping,3,0
374.28,6185.62,RON,11,bills,2,0
147.19,6563.71,RON,18,transfer,1,0
274.42,8170.98,EUR,15,transfer,0,0
149.15,6591.26,RON,13,shopping,3,0
17.27,2609.4,RON,19,bills,1,0
260.34,6949.86,EUR,6,bills,4,0
21.27,6422.83,RON,9,payment,4,0
136.3,5644.04,RON,9,bills,2,0
1136.47,4436.95,RON,8,payment,0,0
69.37,5453.64,RON,11,bills,5,0
8.29,7553.53,RON,18,bills,1,0
73.95,3439.6,RON,21,subscription,2,0
8.17,4868.77,USD,18,shopping,0,0
104.4,2242.49,RON,13,shopping,2,0
8.44,6288.9,RON,16,subscription,3,0
449.09,2644.73,RON,14,subscription,3,0
5629.66,1123.44,EUR,0,bonus,6,1
221.46,6354.24,RON,6,bills,4,0
140.74,3986.24,RON,17,subscription,0,0
116.37,6124.23,RON,7,bills,1,0
297.57,4513.49,EUR,14,payment,4,0
243.81,2860.24,RON,15,subscription,2,0
69.99,4588.88,RON,20,transfer,4,0
313.55,4196.0,RON,11,transfer,2,0
62.25,6136.03,RON,12,payment,1,0
63.12,4552.99,RON,21,payment,3,0
350.82,6107.75,EUR,15,payment,1,0
248.36,5310.25,RON,8,bills,0,0
215.81,2616.96,EUR,12,transfer,4,0
208.38,6566.03,RON,15,subscription,1,0
117.36,5873.06,EUR,10,transfer,1,0
477.67,3736.95,RON,13,payment,1,0
3117.64,1037.05,EUR,4,urgent transfer,6,1
289.14,5507.6,EUR,20,shopping,2,0
141.79,4471.34,RON,21,transfer,5,0
96.08,6805.69,RON,16,subscription,4,0
279.06,5956.67,RON,16,bills,2,0
552.74,6772.06,RON,9,subscription,1,0
102.62,4125.65,RON,14,bills,2,0
153.22,8064.47,RON,19,shopping,4,0
16.15,4039.74,EUR,15,bills,0,0
36.34,4472.03,RON,9,subscription,3,0
414.85,5798.01,RON,21,bills,2,0
3.38,4992.53,EUR,13,payment,6,0
322.64,2828.18,RON,14,payment,4,0
31.84,3359.76,RON,19,payment,0,0
562.68,5019.96,RON,14,bills,1,0
54.52,5355.78,RON,10,shopping,2,0
34.92,3559.97,RON,15,bills,1,0
711.19,5540.81,EUR,20,subscription,2,0
123.88,4142.66,RON,21,transfer,2,0
228.37,11853.65,EUR,21,transfer,2,0
4.48,3998.96,EUR,14,shopping,3,0
146.76,5923.88,RON,21,bills,2,0
36.94,5281.68,RON,11,bills,0,0
214.22,5131.12,EUR,8,subscription,3,0
187.03,6639.22,RON,21,subscription,0,0
465.5,3996.41,EUR,18,payment,1,0
119.55,4664.98,RON,7,payment,3,0
43.28,6616.03,RON,7,subscription,5,0
171.59,5266.15,RON,19,transfer,3,0
1.31,6096.96,RON,18,bills,2,0
26.46,3455.2,RON,11,transfer,3,0
142.49,4910.98,EUR,8,payment,4,0
205.6,1984.97,RON,21,shopping,1,0
216.15,6320.63,EUR,17,transfer,2,0
5455.4,1713.1,EUR,1,unknown,6,1
150.01,6221.09,RON,21,transfer,2,0
322.96,4176.58,RON,8,payment,1,0
163.62,1795.0,RON,13,bills,2,0
193.79,4645.3,RON,18,transfer,2,0
422.3,6914.6,RON,13,payment,0,0
59.6,4183.29,RON,12,transfer,1,0
126.09,6409.93,RON,21,payment,2,0
354.9,4977.64,RON,9,payment,4,0
121.64,5175.71,EUR,15,transfer,2,0
212.84,5961.64,RON,17,bills,4,0
58.03,4616.34,RON,17,payment,2,0
917.74,3076.95,RON,8,shopping,2,0
140.71,6542.48,EUR,8,payment,3,0
35.48,6257.16,RON,11,shopping,2,0
125.57,6153.13,RON,16,payment,2,0
237.34,7023.79,RON,13,transfer,0,0
67.88,6188.04,RON,8,shopping,0,0
73.3,5045.84,RON,9,shopping,1,0
10.96,4187.16,EUR,16,bills,7,0
399.46,5700.22,EUR,11,shopping,0,0
2.12,5794.79,RON,13,payment,0,0
170.86,5841.76,EUR,6,bills,2,0
31.66,6264.62,EUR,13,bills,0,0
109.64,3578.92,RON,21,transfer,2,0
82.94,3271.87,RON,20,bills,2,0
31.26,5255.59,RON,9,transfer,3,0
44.5,2278.57,RON,21,shopping,3,0
22.4,7144.88,USD,13,bills,0,0
105.58,4761.12,RON,16,shopping,6,0
54.4,6913.73,RON,7,payment,4,0
218.46,4587.72,RON,19,shopping,1,0
62.15,5008.68,USD,8,payment,2,0
28.31,6853.34,RON,6,bills,0,0
516.77,4213.74,EUR,16,shopping,4,0
49.97,3130.97,RON,6,bills,4,0
73.08,4736.4,RON,11,shopping,4,0
266.7,5876.64,RON,20,subscription,0,0
84.5,3388.01,RON,13,shopping,3,0
204.27,1271.32,RON,17,payment,2,0
222.09,3708.05,RON,9,transfer,5,0
105.48,6369.65,RON,8,bills,4,0
4920.12,834.26,EUR,1,crypto,5,1
177.74,5927.58,RON,19,payment,2,0
53.25,6593.12,EUR,13,shopping,1,0
9.48,7480.93,RON,11,shopping,0,0
737.99,3786.11,RON,19,transfer,3,0
369.62,1463.27,RON,21,shopping,1,0
7.85,3908.57,RON,13,shopping,2,0
151.47,5859.87,EUR,17,transfer,3,0
86.96,7046.67,RON,13,bills,2,0
454.05,6409.04,EUR,9,payment,1,0
184.75,5791.95,USD,17,subscription,0,0
3.94,5805.43,RON,16,bills,2,0
57.79,3633.96,RON,13,payment,3,0
60.36,4704.13,RON,16,subscription,3,0
60.98,5154.42,RON,14,shopping,2,0
337.02,3102.14,RON,9,transfer,3,0
128.23,6080.34,RON,9,transfer,4,0
116.41,3674.62,RON,9,transfer,3,0
120.7,4825.15,RON,7,payment,3,0
817.22,5137.97,RON,15,shopping,2,0
232.72,4328.08,RON,6,shopping,0,0
98.49,6456.53,RON,16,shopping,1,0
24.99,3933.76,RON,15,transfer,2,0
659.65,5154.06,EUR,18,shopping,2,0
153.26,5286.57,USD,21,bills,0,0
115.09,6537.01,USD,19,payment,4,0
391.53,4633.16,RON,12,shopping,1,0
233.34,5421.6,RON,10,transfer,1,0
230.1,4893.75,EUR,11,subscription,4,0
80.1,3975.24,RON,17,payment,3,0
162.11,6359.99,RON,11,bills,4,0
269.05,5301.11,RON,16,transfer,2,0
43.32,3583.63,RON,19,shopping,0,0
114.4,6979.57,RON,11,shopping,1,0
25.23,3851.4,RON,12,transfer,4,0
22.1,5200.87,RON,18,shopping,5,0
151.02,4932.85,EUR,15,transfer,2,0
149.99,3252.01,RON,20,transfer,2,0
0.36,7326.84,RON,11,transfer,6,0
337.85,2848.47,RON,12,shopping,1,0
249.22,2604.76,RON,20,subscription,4,0
63.7,5682.02,EUR,21,bills,3,0
4431.58,1501.39,EUR,1,lottery,7,1
483.14,2948.6,EUR,10,shopping,4,0
14.37,5012.94,RON,15,payment,1,0
240.87,4270.09,RON,19,shopping,0,0
73.31,5238.12,EUR,7,payment,0,0
933.83,2788.68,RON,8,subscription,0,0
25.76,4364.07,RON,15,bills,2,0
493.26,5668.5,USD,14,subscription,1,0
236.22,7121.23,RON,6,transfer,0,0
45.35,4963.8,USD,6,payment,2,0
21.59,6751.06,RON,21,payment,7,0
30.37,3993.69,RON,16,payment,3,0
473.61,5638.84,EUR,13,payment,1,0
4741.61,1312.96,USD,4,crypto,2,1
60.24,4902.53,RON,15,payment,6,0
149.17,5195.93,RON,10,subscription,3,0
320.18,5264.51,RON,18,subscription,2,0
134.85,6132.64,RON,19,bills,1,0
170.17,5589.2,RON,15,bills,2,0
2.74,4847.0,RON,13,payment,2,0
126.07,4056.94,RON,15,bills,2,0
2.6,4586.62,EUR,16,bills,3,0
1.42,5026.23,RON,13,subscription,5,0
25.46,3623.52,RON,9,shopping,2,0
427.76,6031.24,RON,20,transfer,3,0
0.45,5485.26,RON,20,shopping,1,0
152.72,5278.27,RON,20,bills,4,0
452.39,4489.88,RON,6,payment,1,0
453.2,6585.86,RON,20,subscription,1,0
8.28,3601.99,RON,6,shopping,2,0
45.17,6965.96,RON,14,payment,2,0
770.09,6920.99,RON,9,bills,3,0
31.32,3294.96,RON,18,subscription,0,0
362.92,4537.04,EUR,6,shopping,2,0
15.37,4753.33,RON,17,bills,4,0
95.11,7983.81,EUR,10,shopping,2,0
46.72,3778.18,RON,8,transfer,2,0
242.17,7772.89,RON,13,bills,2,0
4.64,4355.81,RON,15,payment,0,0
7.31,7205.38,USD,15,bills,2,0
24.55,4561.47,USD,18,shopping,1,0
116.08,5108.38,EUR,12,transfer,0,0
39.0,4416.46,RON,9,bills,5,0
162.85,6970.39,EUR,12,transfer,3,0
164.97,7175.27,USD,12,subscription,0,0
78.83,2333.52,RON,10,subscription,0,0
11.63,4665.7,RON,8,subscription,2,0
178.06,3044.54,RON,10,shopping,2,0
3704.59,2681.97,USD,3,urgent transfer,9,1
5417.47,2014.04,EUR,1,urgent transfer,5,1
227.08,5246.73,RON,15,payment,3,0
116.79,5090.97,RON,9,payment,2,0
163.66,3869.94,RON,10,payment,2,0
420.7,6501.38,RON,21,bills,0,0
66.72,5599.64,EUR,11,payment,3,0
726.41,7122.68,RON,16,subscription,2,0
630.89,3527.76,RON,20,bills,1,0
13.29,4196.05,USD,11,transfer,1,0
145.03,7433.05,RON,6,bills,2,0
626.7,8090.86,RON,8,bills,1,0
123.08,4986.23,RON,20,transfer,0,0
95.3,4625.07,RON,6,shopping,3,0
79.89,4946.78,RON,13,transfer,2,0
132.63,8450.04,RON,20,shopping,0,0
175.49,3427.4,EUR,16,transfer,1,0
40.87,2717.27,EUR,11,transfer,3,0
222.18,7113.26,RON,20,subscription,1,0
73.65,4162.35,RON,12,subscription,0,0
742.81,8175.17,RON,14,bills,2,0
40.62,4915.26,EUR,9,payment,1,0
255.88,4724.46,EUR,14,transfer,3,0
338.55,4304.35,RON,13,shopping,4,0
42.83,7602.63,EUR,7,transfer,4,0
214.64,4781.13,RON,12,bills,1,0
20.89,4530.38,USD,19,subscription,3,0
0.96,4833.04,USD,10,bills,2,0
215.07,3073.69,USD,10,transfer,4,0
675.54,5271.58,RON,17,bills,2,0
183.78,5421.47,RON,7,bills,5,0
264.11,6816.03,RON,15,shopping,3,0
116.1,5506.3,RON,19,subscription,2,0
50.0,3683.46,EUR,11,transfer,1,0
49.01,4005.69,RON,18,shopping,3,0
57.58,3674.17,RON,16,shopping,2,0
314.72,7196.33,RON,6,shopping,0,0
3615.06,2099.19,EUR,0,crypto,9,1
75.76,2532.04,EUR,13,bills,2,0
139.95,6097.53,RON,9,subscription,2,0
30.69,1081.96,USD,17,payment,2,0
152.06,6971.77,RON,19,transfer,2,0
265.53,8496.28,RON,15,transfer,1,0
168.89,6994.9,RON,16,bills,2,0
130.69,1559.48,RON,12,bills,1,0
30.38,3521.97,EUR,7,payment,2,0
130.83,5885.86,RON,18,subscription,1,0
31.13,4888.85,EUR,19,shopping,1,0
64.71,5098.25,USD,13,bills,3,0
32.9,3914.95,EUR,17,subscription,2,0
63.31,6024.02,RON,13,payment,1,0
639.72,5850.82,EUR,11,subscription,2,0
3.28,6123.05,USD,12,bills,2,0
808.43,5976.32,RON,16,subscription,1,0
33.81,3709.59,RON,18,bills,1,0
116.09,7359.94,RON,12,subscription,3,0
411.59,2170.75,RON,12,subscription,2,0
31.47,2807.13,EUR,14,subscription,5,0
136.25,4110.58,RON,6,bills,5,0
25.51,6671.45,RON,21,shopping,2,0
128.64,4646.68,RON,17,payment,2,0
97.98,6243.11,RON,13,subscription,5,0
192.44,5759.77,RON,6,transfer,2,0
324.69,3644.69,RON,6,shopping,2,0
411.04,4751.69,RON,11,payment,4,0
5737.12,184.15,EUR,2,crypto,6,1
245.44,5375.62,EUR,9,subscription,2,0
476.72,5497.79,RON,13,shopping,2,0
106.51,3851.23,EUR,11,payment,3,0
258.25,4496.99,RON,10,bills,2,0
623.24,3497.79,RON,13,shopping,0,0
340.77,6031.55,EUR,21,bills,4,0
124.09,5250.3,EUR,10,subscription,1,0
4.64,4761.58,RON,15,shopping,1,0
27.99,5241.58,RON,9,shopping,4,0
170.66,3484.81,RON,11,subscription,1,0
474.39,4870.27,EUR,8,transfer,2,0
106.93,5195.77,RON,13,transfer,2,0
5354.17,1919.34,EUR,2,crypto,1,1
35.98,4151.33,RON,18,shopping,1,0
168.59,5563.3,RON,14,bills,4,0
1200.07,4146.03,EUR,6,subscription,1,0
304.29,6227.77,EUR,7,payment,5,0
150.19,2992.89,RON,15,payment,2,0
5409.69,1787.54,USD,1,crypto,8,1
21.48,5961.71,EUR,14,transfer,4,0
48.1,2595.36,EUR,21,subscription,1,0
78.25,7218.51,EUR,17,bills,1,0
89.29,5421.53,RON,8,subscription,1,0
244.71,7838.87,EUR,18,bills,1,0
889.69,8084.2,RON,15,subscription,3,0
8.4,4709.74,RON,14,transfer,1,0
146.53,5345.64,RON,15,bills,1,0
3632.08,1909.49,USD,1,bonus,3,1
787.21,4442.93,RON,17,shopping,2,0
36.68,4368.33,RON,11,shopping,2,0
146.24,3204.45,RON,12,payment,0,0
59.47,4265.71,RON,19,bills,2,0
246.88,7491.78,RON,16,shopping,3,0
37.33,4489.41,RON,11,payment,3,0
51.7,7303.1,EUR,8,subscription,2,0
175.26,2705.03,EUR,13,shopping,1,0
507.79,5147.21,RON,14,payment,4,0
325.75,3736.71,RON,18,shopping,3,0
163.51,4527.1,RON,19,bills,3,0
84.66,5757.54,EUR,13,transfer,0,0
197.72,5227.72,RON,18,shopping,1,0
7.86,4058.22,EUR,19,shopping,2,0
137.09,5099.6,RON,11,payment,2,0
467.5,7574.23,RON,13,transfer,2,0
76.86,5815.62,USD,20,bills,2,0
36.2,5345.12,EUR,20,shopping,5,0
117.31,5000.21,EUR,14,bills,2,0
183.26,7606.26,EUR,16,subscription,5,0
182.88,3266.54,USD,21,transfer,1,0
236.74,3740.24,RON,10,bills,2,0
417.57,5610.92,EUR,18,transfer,0,0
231.47,4227.07,RON,19,subscription,1,0
6120.01,2576.66,EUR,2,crypto,9,1
52.64,5854.59,USD,15,bills,3,0
68.24,3529.03,EUR,6,subscription,2,0
22.64,6740.54,RON,8,bills,1,0
26.71,5345.0,RON,21,bills,2,0
35.6,4467.75,USD,7,subscription,2,0
311.03,5080.64,RON,18,payment,2,0
90.91,4384.51,EUR,16,transfer,0,0
108.32,3505.27,EUR,7,shopping,5,0
292.27,5145.74,RON,12,subscription,2,0
83.79,3518.5,RON,9,bills,0,0
5054.89,51.44,USD,2,urgent transfer,6,1
198.66,6462.27,EUR,6,shopping,5,0
609.73,4598.06,RON,11,subscription,1,0
1.52,4147.57,EUR,13,transfer,2,0
428.98,6422.1,RON,19,transfer,4,0
389.96,6185.48,RON,11,shopping,2,0
696.44,1817.22,RON,13,subscription,2,0
230.33,3490.59,EUR,12,subscription,2,0
3915.81,2207.3,USD,4,unknown,7,1
103.35,4106.09,RON,11,payment,5,0
563.55,2934.58,RON,15,payment,2,0
124.15,6615.28,RON,12,subscription,3,0
5880.83,1299.89,USD,3,urgent transfer,3,1
